0.218167314568458	0	0	60.7850796122104	0.0879501805162164	0	-1.21461480637741
0	0	7.08961894938579	0	0	0.550250738974571	0
-6.95392720749352	0	0	0	2.12725789150991	0	4.53543643814669
0	107.267954964755	6.98359670714368	0	0	0.372981053595834	0
-35.2401112145843	0	0	0.351619834364338	-0.0782589877198689	0	0.625280035399661
0	-12.1625890994901	-19.2592966485646	0	0	-0.930555519593097	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
0	0	0	0	0	0	0
