0.999999999995710	0	0	0	0	0	0	0	0	0	0	0
0	1.00000000000000	0	0	0	0	0	0	0	0	0	0
0	0	1.00000000000418	0	0	0	0	0	0	0	0	0
0	0	0	1.00000000000000	0	0	0	0	0	0	0	0
0	0	0	0	1.00000000000000	0	0	0	0	0	0	0
0	0	0	0	0	1.00000000000000	0	0	0	0	0	0
0	0	0	0	0	0	1.00000000000000	0	0	0	0	0
0	0	0	0	0	0	0	0.999999999999935	0	0	0	0
0	0	0	0	0	0	0	0	1.00000000000000	0	0	0
0	0	0	0	0	0	0	0	0	1.00000000000000	0	0
0	0	0	0	0	0	0	0	0	0	1.00000000000000	0
0	0	0	0	0	0	0	0	0	0	0	1.00000000000633
0.988015933324954	0	0.154351920858881	0	0	0	0	0	0	0	0	0
-0.00510254283880245	0	0.0326616837470113	0	0	0	0	0	0	0	0	0
0	0.0330578512396682	0	0	0	0	0	0	0	0	0	0
0.00510254283880456	0	-0.0326616837470299	0	0	0	0	1.00000000000174	0	0	0	0
0.988015933330705	0	0.154351920858881	0	0	0	0	1.53800926741160e-10	0	0	0	0
0	1.00000000000000	0	0	0	0	-4.66914560592277	0	30.2499999994958	0	0	0
0.154351920857678	0	-0.988015933344398	0	0	0	0	30.2499999993312	0	0	0	0
-0.274374308216765	0	1.18648350231337	0	0.239490363229677	0	0	0	0	0	0	-2.29726541824783e-05
0	-0.550250738974571	0	-0.180838130436159	0	0.937542341345183	0	0	0	0	0	0
-1.40186937455746	0	-4.80942980749502	0	-1.73966048464536	0	0	0.0361651544103536	0	0	0	0.000942745019252941
