-0.104483150137783	0	0.621470142975307	0	-4.71141311493284	0	0	-32.0480616453313	0	0	0	1.05821235864071e-05
0	-0.359871058274228	0	4.79893081876591	0	-62.9622214778347	32.0480616454096	0	0	0	0	0
-0.617932912209452	0	-4.83132189262580	0	59.3552855467819	0	0	-2.46257507725566	0	0	0	0.000927906919817903
0	-0.366461349932760	0	-15.2931587333333	0	7.37822836724531	0	0	0	0	0	0
0.0880774708400979	0	-0.727626057354586	0	-7.32637482697678	0	0	-0.00127144726803558	0	0	0	-2.94427340837429e-05
0	0.202917643181824	0	-0.448184998245542	0	-1.02462664585878	0	0	0	0	0	0
0	0	0	1.00000000000000	0	0.0780979708580356	0	0	0	0	0	0
0	0	0	0	1.00000000000000	0	0	0	0	0	0	0
0	0	0	0	0	1.00304501048165	0	0	0	0	0	0
0.996964233459746	0	0.0778608835935107	0	0	0	0	0	0	0	0	0
0	1.00000000000000	0	0	0	0	-4.98309655359418	0	63.9999999989333	0	0	0
0.0778608836511296	0	-0.996964233454340	0	0	0	0	63.9999999987721	0	s0	0	0
